Zip,State,City,Region,District
16201,PA,"Kittanning, PA",East,District #13
16210,PA,"Adrian, PA",East,District #13
16211,PA,"Beyer, PA",East,District #13
16212,PA,"Cadogan, PA",East,District #13
16213,PA,"Callensburg, PA",East,District #13
16214,PA,"Clarion, PA",East,District #13
16217,PA,"Cooksburg, PA",East,District #13
16218,PA,"Cowansville, PA",East,District #13
16220,PA,"Crown, PA",East,District #13
16221,PA,"Curllsville, PA",East,District #13
16222,PA,"Dayton, PA",East,District #13
16223,PA,"Distant, PA",East,District #13
16224,PA,"Fairmount City, PA",East,District #13
16225,PA,"Fisher, PA",East,District #13
16226,PA,"Ford City, PA",East,District #13
16228,PA,"Ford Cliff, PA",East,District #13
16229,PA,"Freeport, PA",East,District #13
16230,PA,"Hawthorn, PA",East,District #13
16232,PA,"Knox, PA",East,District #13
16233,PA,"Leeper, PA",East,District #13
16234,PA,"Limestone, PA",East,District #13
16235,PA,"Lucinda, PA",East,District #13
16236,PA,"Mc Grann, PA",East,District #13
16238,PA,"Manorville, PA",East,District #13
16239,PA,"Marienville, PA",East,District #13
16240,PA,"Mayport, PA",East,District #13
16242,PA,"New Bethlehem, PA",East,District #13
16244,PA,"Nu Mine, PA",East,District #13
16245,PA,"Oak Ridge, PA",East,District #13
16246,PA,"Plumville, PA",East,District #13
16248,PA,"Rimersburg, PA",East,District #13
16249,PA,"Rural Valley, PA",East,District #13
16250,PA,"Sagamore, PA",East,District #13
16253,PA,"Seminole, PA",East,District #13
16254,PA,"Shippenville, PA",East,District #13
16255,PA,"Sligo, PA",East,District #13
16256,PA,"Smicksburg, PA",East,District #13
16257,PA,"Snydersburg, PA",East,District #13
16258,PA,"Strattanville, PA",East,District #13
16259,PA,"Templeton, PA",East,District #13
16260,PA,"Vowinckel, PA",East,District #13
16261,PA,"Widnoon, PA",East,District #13
16262,PA,"Worthington, PA",East,District #13
16263,PA,"Yatesboro, PA",East,District #13
16301,PA,"Oil City, PA",East,District #13
16311,PA,"Carlton, PA",East,District #13
16314,PA,"Cochranton, PA",East,District #13
16316,PA,"Conneaut Lake, PA",East,District #13
16317,PA,"Cooperstown, PA",East,District #13
16319,PA,"Cranberry, PA",East,District #13
16322,PA,"Endeavor, PA",East,District #13
16323,PA,"Franklin, PA",East,District #13
16326,PA,"Fryburg, PA",East,District #13
16327,PA,"Guys Mills, PA",East,District #13
16328,PA,"Hydetown, PA",East,District #13
16331,PA,"Kossuth, PA",East,District #13
16332,PA,"Lickingville, PA",East,District #13
16334,PA,"Marble, PA",East,District #13
16335,PA,"Meadville, PA",East,District #13
16341,PA,"Pleasantville, PA",East,District #13
16343,PA,"Reno, PA",East,District #13
16344,PA,"Rouseville, PA",East,District #13
16346,PA,"Seneca, PA",East,District #13
16353,PA,"Tionesta, PA",East,District #13
16354,PA,"Titusville, PA",East,District #13
16360,PA,"Townville, PA",East,District #13
16361,PA,"Tylersburg, PA",East,District #13
16362,PA,"Utica, PA",East,District #13
16364,PA,"Venus, PA",East,District #13
16370,PA,"West Hickory, PA",East,District #13
16372,PA,"Clintonville, PA",East,District #13
16373,PA,"Emlenton, PA",East,District #13
16374,PA,"Kennerdell, PA",East,District #13
16375,PA,"Lamartine, PA",East,District #13
16388,PA,"Meadville, PA",East,District #13
16403,PA,"Cambridge Springs, PA",East,District #13
16404,PA,"Centerville, PA",East,District #13
16406,PA,"Conneautville, PA",East,District #13
16422,PA,"Harmonsburg, PA",East,District #13
16424,PA,"Linesville, PA",East,District #13
16432,PA,"Riceville, PA",East,District #13
16433,PA,"Saegertown, PA",East,District #13
16434,PA,"Spartansburg, PA",East,District #13
16435,PA,"Springboro, PA",East,District #13
16436,PA,"Spring Creek, PA",East,District #13
16440,PA,"Venango, PA",East,District #13
16601,PA,"Altoona, PA",East,District #13
16602,PA,"Altoona, PA",East,District #13
16603,PA,"Altoona, PA",East,District #13
16611,PA,"Alexandria, PA",East,District #13
16613,PA,"Ashville, PA",East,District #13
16616,PA,"Beccaria, PA",East,District #13
16617,PA,"Bellwood, PA",East,District #13
16619,PA,"Blandburg, PA",East,District #13
16620,PA,"Brisbin, PA",East,District #13
16621,PA,"Broad Top, PA",East,District #13
16622,PA,"Calvin, PA",East,District #13
16623,PA,"Cassville, PA",East,District #13
16624,PA,"Chest Springs, PA",East,District #13
16625,PA,"Claysburg, PA",East,District #13
16627,PA,"Coalport, PA",East,District #13
16629,PA,"Coupon, PA",East,District #13
16630,PA,"Cresson, PA",East,District #13
16631,PA,"Curryville, PA",East,District #13
16633,PA,"Defiance, PA",East,District #13
16634,PA,"Dudley, PA",East,District #13
16635,PA,"Duncansville, PA",East,District #13
16636,PA,"Dysart, PA",East,District #13
16637,PA,"East Freedom, PA",East,District #13
16638,PA,"Entriken, PA",East,District #13
16639,PA,"Fallentimber, PA",East,District #13
16640,PA,"Flinton, PA",East,District #13
16641,PA,"Gallitzin, PA",East,District #13
16644,PA,"Glasgow, PA",East,District #13
16645,PA,"Glen Hope, PA",East,District #13
16646,PA,"Hastings, PA",East,District #13
16647,PA,"Hesston, PA",East,District #13
16648,PA,"Hollidaysburg, PA",East,District #13
16650,PA,"Hopewell, PA",East,District #13
16651,PA,"Houtzdale, PA",East,District #13
16652,PA,"Huntingdon, PA",East,District #13
16654,PA,"Huntingdon, PA",East,District #13
16655,PA,"Imler, PA",East,District #13
16656,PA,"Irvona, PA",East,District #13
16657,PA,"James Creek, PA",East,District #13
16659,PA,"Loysburg, PA",East,District #13
16660,PA,"Mc Connellstown, PA",East,District #13
16661,PA,"Madera, PA",East,District #13
16662,PA,"Martinsburg, PA",East,District #13
16663,PA,"Morann, PA",East,District #13
16664,PA,"New Enterprise, PA",East,District #13
16665,PA,"Newry, PA",East,District #13
16666,PA,"Osceola Mills, PA",East,District #13
16667,PA,"Osterburg, PA",East,District #13
16668,PA,"Patton, PA",East,District #13
16669,PA,"Petersburg, PA",East,District #13
16670,PA,"Queen, PA",East,District #13
16671,PA,"Ramey, PA",East,District #13
16672,PA,"Riddlesburg, PA",East,District #13
16673,PA,"Roaring Spring, PA",East,District #13
16674,PA,"Robertsdale, PA",East,District #13
16675,PA,"Saint Boniface, PA",East,District #13
16678,PA,"Saxton, PA",East,District #13
16679,PA,"Six Mile Run, PA",East,District #13
16680,PA,"Smithmill, PA",East,District #13
16681,PA,"Smokerun, PA",East,District #13
16682,PA,"Sproul, PA",East,District #13
16683,PA,"Spruce Creek, PA",East,District #13
16684,PA,"Tipton, PA",East,District #13
16685,PA,"Todd, PA",East,District #13
16686,PA,"Tyrone, PA",East,District #13
16692,PA,"Westover, PA",East,District #13
16693,PA,"Williamsburg, PA",East,District #13
16694,PA,"Wood, PA",East,District #13
16695,PA,"Woodbury, PA",East,District #13
16698,PA,"Houtzdale, PA",East,District #13
16699,PA,"Cresson, PA",East,District #13
16728,PA,"De Young, PA",East,District #13
16734,PA,"James City, PA",East,District #13
16735,PA,"Kane, PA",East,District #13
16821,PA,"Allport, PA",East,District #13
16825,PA,"Bigler, PA",East,District #13
16830,PA,"Clearfield, PA",East,District #13
16833,PA,"Curwensville, PA",East,District #13
16834,PA,"Drifting, PA",East,District #13
16836,PA,"Frenchville, PA",East,District #13
16837,PA,"Glen Richey, PA",East,District #13
16838,PA,"Grampian, PA",East,District #13
16839,PA,"Grassflat, PA",East,District #13
16840,PA,"Hawk Run, PA",East,District #13
16843,PA,"Hyde, PA",East,District #13
16845,PA,"Karthaus, PA",East,District #13
16847,PA,"Kylertown, PA",East,District #13
16849,PA,"Lanse, PA",East,District #13
16850,PA,"Lecontes Mills, PA",East,District #13
16855,PA,"Mineral Springs, PA",East,District #13
16858,PA,"Morrisdale, PA",East,District #13
16860,PA,"Munson, PA",East,District #13
16861,PA,"New Millport, PA",East,District #13
16863,PA,"Olanta, PA",East,District #13
16871,PA,"Pottersdale, PA",East,District #13
16873,PA,"Shawville, PA",East,District #13
16876,PA,"Wallaceton, PA",East,District #13
16877,PA,"Warriors Mark, PA",East,District #13
16878,PA,"West Decatur, PA",East,District #13
16879,PA,"Winburne, PA",East,District #13
16881,PA,"Woodland, PA",East,District #13
17052,PA,"Mapleton Depot, PA",East,District #13
17060,PA,"Mill Creek, PA",East,District #13
17066,PA,"Mount Union, PA",East,District #13
17075,PA,"Newton Hamilton, PA",East,District #13
17555,PA,"Narvon, PA",East,District #04
18015,PA,"Bethlehem, PA",East,District #04
18016,PA,"Bethlehem, PA",East,District #04
18018,PA,"Bethlehem, PA",East,District #04
18025,PA,"Bethlehem, PA",East,District #04
18034,PA,"Center Valley, PA",East,District #04
18036,PA,"Coopersburg, PA",East,District #04
18039,PA,"Durham, PA",East,District #04
18041,PA,"East Greenville, PA",East,District #04
18046,PA,"East Texas, PA",East,District #04
18049,PA,"Emmaus, PA",East,District #04
18054,PA,"Green Lane, PA",East,District #04
18055,PA,"Hellertown, PA",East,District #04
18056,PA,"Hereford, PA",East,District #04
18060,PA,"Limeport, PA",East,District #04
18062,PA,"Macungie, PA",East,District #04
18068,PA,"Old Zionsville, PA",East,District #04
18070,PA,"Palm, PA",East,District #04
18073,PA,"Pennsburg, PA",East,District #04
18074,PA,"Perkiomenville, PA",East,District #04
18076,PA,"Red Hill, PA",East,District #04
18077,PA,"Riegelsville, PA",East,District #04
18081,PA,"Springtown, PA",East,District #04
18084,PA,"Sumneytown, PA",East,District #04
18087,PA,"Trexlertown, PA",East,District #04
18092,PA,"Zionsville, PA",East,District #04
18098,PA,"Emmaus, PA",East,District #04
18099,PA,"Emmaus, PA",East,District #04
18103,PA,"Allentown, PA",East,District #04
18106,PA,"Allentown, PA",East,District #04
18195,PA,"Allentown, PA",East,District #04
18901,PA,"Doylestown, PA",East,District #04
18902,PA,"Doylestown, PA",East,District #04
18910,PA,"Bedminster, PA",East,District #04
18911,PA,"Blooming Glen, PA",East,District #04
18912,PA,"Buckingham, PA",East,District #04
18913,PA,"Carversville, PA",East,District #04
18914,PA,"Chalfont, PA",East,District #04
18915,PA,"Colmar, PA",East,District #04
18916,PA,"Danboro, PA",East,District #04
18917,PA,"Dublin, PA",East,District #04
18918,PA,"Earlington, PA",East,District #04
18920,PA,"Erwinna, PA",East,District #04
18921,PA,"Ferndale, PA",East,District #04
18922,PA,"Forest Grove, PA",East,District #04
18923,PA,"Fountainville, PA",East,District #04
18924,PA,"Franconia, PA",East,District #04
18925,PA,"Furlong, PA",East,District #04
18926,PA,"Gardenville, PA",East,District #04
18927,PA,"Hilltown, PA",East,District #04
18928,PA,"Holicong, PA",East,District #04
18929,PA,"Jamison, PA",East,District #04
18930,PA,"Kintnersville, PA",East,District #04
18931,PA,"Lahaska, PA",East,District #04
18932,PA,"Line Lexington, PA",East,District #04
18933,PA,"Lumberville, PA",East,District #04
18934,PA,"Mechanicsville, PA",East,District #04
18935,PA,"Milford Square, PA",East,District #04
18936,PA,"Montgomeryville, PA",East,District #04
18938,PA,"New Hope, PA",East,District #04
18940,PA,"Newtown, PA",East,District #04
18942,PA,"Ottsville, PA",East,District #04
18943,PA,"Penns Park, PA",East,District #04
18944,PA,"Perkasie, PA",East,District #04
18946,PA,"Pineville, PA",East,District #04
18947,PA,"Pipersville, PA",East,District #04
18949,PA,"Plumsteadville, PA",East,District #04
18950,PA,"Point Pleasant, PA",East,District #04
18951,PA,"Quakertown, PA",East,District #04
18953,PA,"Revere, PA",East,District #04
18954,PA,"Richboro, PA",East,District #04
18955,PA,"Richlandtown, PA",East,District #04
18956,PA,"Rushland, PA",East,District #04
18957,PA,"Salford, PA",East,District #04
18958,PA,"Salfordville, PA",East,District #04
18960,PA,"Sellersville, PA",East,District #04
18962,PA,"Silverdale, PA",East,District #04
18963,PA,"Solebury, PA",East,District #04
18964,PA,"Souderton, PA",East,District #04
18966,PA,"Southampton, PA",East,District #04
18968,PA,"Spinnerstown, PA",East,District #04
18969,PA,"Telford, PA",East,District #04
18970,PA,"Trumbauersville, PA",East,District #04
18971,PA,"Tylersport, PA",East,District #04
18972,PA,"Upper Black Eddy, PA",East,District #04
18974,PA,"Warminster, PA",East,District #04
18976,PA,"Warrington, PA",East,District #04
18977,PA,"Washington Crossing, PA",East,District #04
18979,PA,"Woxall, PA",East,District #04
18980,PA,"Wycombe, PA",East,District #04
18981,PA,"Zionhill, PA",East,District #04
18991,PA,"Warminster, PA",East,District #04
19001,PA,"Abington, PA",East,District #04
19002,PA,"Ambler, PA",East,District #04
19003,PA,"Ardmore, PA",East,District #04
19004,PA,"Bala Cynwyd, PA",East,District #04
19006,PA,"Huntingdon Valley, PA",East,District #04
19007,PA,"Bristol, PA",East,District #04
19008,PA,"Broomall, PA",East,District #04
19009,PA,"Bryn Athyn, PA",East,District #04
19010,PA,"Bryn Mawr, PA",East,District #04
19012,PA,"Cheltenham, PA",East,District #04
19013,PA,"Chester, PA",East,District #04
19014,PA,"Aston, PA",East,District #04
19015,PA,"Brookhaven, PA",East,District #04
19016,PA,"Chester, PA",East,District #04
19017,PA,"Chester Heights, PA",East,District #04
19018,PA,"Clifton Heights, PA",East,District #04
19020,PA,"Bensalem, PA",East,District #04
19021,PA,"Croydon, PA",East,District #04
19022,PA,"Crum Lynne, PA",East,District #04
19023,PA,"Darby, PA",East,District #04
19025,PA,"Dresher, PA",East,District #04
19026,PA,"Drexel Hill, PA",East,District #04
19027,PA,"Elkins Park, PA",East,District #04
19028,PA,"Edgemont, PA",East,District #04
19029,PA,"Essington, PA",East,District #04
19030,PA,"Fairless Hills, PA",East,District #04
19031,PA,"Flourtown, PA",East,District #04
19032,PA,"Folcroft, PA",East,District #04
19033,PA,"Folsom, PA",East,District #04
19034,PA,"Fort Washington, PA",East,District #04
19035,PA,"Gladwyne, PA",East,District #04
19036,PA,"Glenolden, PA",East,District #04
19037,PA,"Glen Riddle Lima, PA",East,District #04
19038,PA,"Glenside, PA",East,District #04
19039,PA,"Gradyville, PA",East,District #04
19040,PA,"Hatboro, PA",East,District #04
19041,PA,"Haverford, PA",East,District #04
19043,PA,"Holmes, PA",East,District #04
19044,PA,"Horsham, PA",East,District #04
19046,PA,"Jenkintown, PA",East,District #04
19047,PA,"Langhorne, PA",East,District #04
19048,PA,"Fort Washington, PA",East,District #04
19049,PA,"Fort Washington, PA",East,District #04
19050,PA,"Lansdowne, PA",East,District #04
19052,PA,"Lenni, PA",East,District #04
19053,PA,"Feasterville Trevose, PA",East,District #04
19054,PA,"Levittown, PA",East,District #04
19055,PA,"Levittown, PA",East,District #04
19056,PA,"Levittown, PA",East,District #04
19057,PA,"Levittown, PA",East,District #04
19058,PA,"Levittown, PA",East,District #04
19060,PA,"Garnet Valley, PA",East,District #04
19061,PA,"Marcus Hook, PA",East,District #04
19063,PA,"Media, PA",East,District #04
19064,PA,"Springfield, PA",East,District #04
19065,PA,"Media, PA",East,District #04
19066,PA,"Merion Station, PA",East,District #04
19067,PA,"Morrisville, PA",East,District #04
19070,PA,"Morton, PA",East,District #04
19072,PA,"Narberth, PA",East,District #04
19073,PA,"Newtown Square, PA",East,District #04
19074,PA,"Norwood, PA",East,District #04
19075,PA,"Oreland, PA",East,District #04
19076,PA,"Prospect Park, PA",East,District #04
19078,PA,"Ridley Park, PA",East,District #04
19079,PA,"Sharon Hill, PA",East,District #04
19080,PA,"Wayne, PA",East,District #04
19081,PA,"Swarthmore, PA",East,District #04
19082,PA,"Upper Darby, PA",East,District #04
19083,PA,"Havertown, PA",East,District #04
19085,PA,"Villanova, PA",East,District #04
19086,PA,"Wallingford, PA",East,District #04
19087,PA,"Wayne, PA",East,District #04
19088,PA,"Wayne, PA",East,District #04
19089,PA,"Wayne, PA",East,District #04
19090,PA,"Willow Grove, PA",East,District #04
19091,PA,"Media, PA",East,District #04
19094,PA,"Woodlyn, PA",East,District #04
19095,PA,"Wyncote, PA",East,District #04
19096,PA,"Wynnewood, PA",East,District #04
19098,PA,"Holmes, PA",East,District #04
19301,PA,"Paoli, PA",East,District #04
19311,PA,"Avondale, PA",East,District #04
19312,PA,"Berwyn, PA",East,District #04
19316,PA,"Brandamore, PA",East,District #04
19317,PA,"Chadds Ford, PA",East,District #04
19318,PA,"Chatham, PA",East,District #04
19319,PA,"Cheyney, PA",East,District #04
19320,PA,"Coatesville, PA",East,District #04
19331,PA,"Concordville, PA",East,District #04
19333,PA,"Devon, PA",East,District #04
19335,PA,"Downingtown, PA",East,District #04
19339,PA,"Concordville, PA",East,District #04
19340,PA,"Concordville, PA",East,District #04
19341,PA,"Exton, PA",East,District #04
19342,PA,"Glen Mills, PA",East,District #04
19343,PA,"Glenmoore, PA",East,District #04
19344,PA,"Honey Brook, PA",East,District #04
19345,PA,"Immaculata, PA",East,District #04
19346,PA,"Kelton, PA",East,District #04
19347,PA,"Kemblesville, PA",East,District #04
19348,PA,"Kennett Square, PA",East,District #04
19350,PA,"Landenberg, PA",East,District #04
19351,PA,"Lewisville, PA",East,District #04
